prefLabel_en,verbatim_term,identity,title
canva,canvas,p165r_3,Stretching a canvas picture
canva,coarse canvas,p003r_1,Counterfeit coral
canva,thick canvas,p023r_1,On petards
canva,thin canvas,p094r_1,Furbisher
canva,thin yellow canvas,p094r_1,Furbisher
canva,plain canvas,p094r_1,Furbisher
buckram,buckram,p023r_1,On petards
basan,basan,p024v_1,For bringing a cannon over land
cork,cork,p026r_2,Petard
cork,cork,p080v_1,Founders of small works  of tin
cork,cork,p118r_3,For grottos
wax,wax,p026r_2,Petard
wax,wax,p035r_3,For boiling an egg in cold water without fire
wax,wax,p042r_2,Wax for seal and imprint
wax,wax,p042r_3,For casting in plaster
wax,wax,p044v_4,Stucco
wax,wax,p050r_2,Molding
wax,wax,p059v_6,Mending the cracks in a panel
wax,wax,p066v_1,For preventing teats from swelling d or to diminish overly large ones
wax,wax,p069r_2,Sand
wax,wax,p072v_1,Casting
wax,wax,p094r_1,Furbisher
wax,wax,p104v_2,For casting
wax,wax,p109r_1,Modeling in wax
wax,wax,p109r_2,Wax for molding -
wax,wax,p109r_3,Molding wax
wax,wax,p112r_4,Putting to death the animal for molding
wax,wax,p112v_1,For molding Making the arrangement and disposition of the animal
wax,wax,p114r_1,Second cast
wax,wax,p116r_2,Molding de en noyau with the same sand, wax images or lead medals and suchlike
wax,wax,p116v_1,Molding snakes in all weather
wax,wax,p117r_1,A means of molding flowers and plants
wax,wax,p117v_4,Molding à noyau figures of wax or medals of lead
wax,wax,p120r_1,Medals stamped from wax
wax,wax,p120v_6,Keeping dry flowers in the same state all year
wax,wax,p121r_1,For keeping fruits all year
wax,wax,p122r_1,Arranging various animals
wax,wax,p122r_2,Flower in the mouth of the snake
wax,wax,p122v_2,Molding hollow
wax,wax,p124v_2,Casting with gold
wax,wax,p124v_3,A means to make the gate for small female lizards
wax,wax,p125r_1,Plaster
wax,wax,p125v_3,Plaster for casting in wax
wax,wax,p126r_1,Molding fruits and animals in sugar
wax,wax,p126v_3,Plants difficult to burn in the noyau
wax,wax,p127r_1,Molds of plaster for wax
wax,wax,p129v_4,Spider molded on a leaf
wax,wax,p130r_1,Animals dried in an oven
wax,wax,p130v_3,For molding thin
wax,wax,p131r_5,Molded waxes
wax,wax,p131v_1,When the cast of tin or lead becomes porous
wax,wax,p133r_1,Hard wax for imprinting seals
wax,wax,p133r_2,Feet of smalls female lizards for gold and silver
wax,wax,p133v_2,Thing that does not release
wax,wax,p133v_3,Various animals entwined
wax,wax,p134v_3,Secret for soldering gold and silver in small works
wax,wax,p135r_2,Gate
wax,wax,p135r_3,Vine leaf and small frog
wax,wax,p137r_2,Huile tingente to make metals run
wax,wax,p137v_1,Tempering sand for molds of flat medals
wax,wax,p138v_3,Counterfeit diamonds put in a work
wax,wax,p139v_1,Cast of wax to represent an animal that one has not got
wax,wax,p141r_1,Molding a crayfish
wax,wax,p142v_1,Molding grasshoppers and things too thin
wax,wax,p143r_3,Toad
wax,wax,p143v_1,Carcanets made à jour
wax,wax,p145v_1,Molding plants and flowers
wax,wax,p146v_1,Molding turtles
wax,wax,p149v_1,Molding vases in several pieces
wax,wax,p149v_4,Bat
wax,wax,p150v_1,Molding hollow
wax,wax,p152v_1,Repairing cast things
wax,wax,p153r_1,Molding hollow for seals or other things
wax,wax,p155r_1,Molding a rose
wax,wax,p156r_1,Molding promptly and reducing a hollow form to a relief
wax,wax,p156v_1,Molding a fly
wax,wax,p157r_1,A means for goldsmiths for molding hollow
wax,wax,p157r_5,Flies
wax,wax,p158v_4,Gate
wax,wax,p159r_1,Wax portraits
wax,wax,p159v_4,Plaster alone
wax,wax,p160v_1,Molding a foot or hand
wax,wax,p163v_1,Crayfish
wax,wax,p165r_6,Repairing snakes and lizards
wax,wax,p165v_6,Fly wings
wax,wax,p166v_3,Scented candle from Le Mans
wax,wax,p167r_1,Petards
wax,wax,p169r_1,List of processes
wax,wax,p169v_2,Reducing a round figure to a hollow form
wax,wax,p170r_6,Cleaning closed molds
wax,waxes,p094r_1,Furbisher
wax,waxes,p131r_5,Molded waxes
wax,new wax,p050r_1,Keeping fruit for the entire year
wax,white wax,p059v_6,Mending the cracks in a panel
wax,white wax,p074v_3,Recipe for white gum
wax,white wax,p076v_3,For the white 
wax,white wax,p080r_2,Very hard white stucco
wax,white wax,p131r_5,Molded waxes
wax,white wax,p133r_1,Hard wax for imprinting seals
wax,white wax,p139v_1,Cast of wax to represent an animal that one has not got
wax,white wax,p150v_1,Molding hollow
wax,white wax,p153r_1,Molding hollow for seals or other things
wax,white wax,p155v_1,Rose
wax,white wax,p156v_1,Molding a fly
wax,white wax,p159r_1,Wax portraits
wax,green wax,p074v_4,Green gum
wax,red wax,p075r_1,Red gum
wax,newest wax,p103r_1,Against burns, excellent
wax,very hot wax,p126v_2,Plaster
wax,hard wax,p133r_1,Hard wax for imprinting seals
wax,hard wax,p133r_3,Marks from the points of iron wire which are found on the head of the animal
wax,black modeling wax,p138v_3,Counterfeit diamonds put in a work
wax,black sulfured wax,p139v_1,Cast of wax to represent an animal that one has not got
wax,black sulfured wax,p150v_1,Molding hollow
wax,modeling wax,p139v_1,Cast of wax to represent an animal that one has not got
wax,modeling wax,p155v_1,Rose
wax,modeling wax,p156v_1,Molding a fly
wax,modeling wax,p165v_7,Joining some fly wings, or similar
wax,very strong wax,p150r_1,Very strong wax
wax,black wax,p150v_1,Molding hollow
wax,black wax,p169v_2,Reducing a round figure to a hollow form
wax,colored wax,p156r_1,Molding promptly and reducing a hollow form to a relief
wax,wax, melted,p156v_1,Molding a fly
wax,very hot melted wax,p159r_1,Wax portraits
wax,gummed modeling wax,p165r_1,Repairing
wax,very hard wax,p169r_1,List of processes
wax,transparent wax,p169v_2,Reducing a round figure to a hollow form
solder,solder,p028v_1,Pewterers
solder,solder,p030r_2,Pewterer
solder,solder,p032v_3,Founder
solder,solder,p049r_1,Casting of lead
solder,solder,p053r_1,Soldering a vise
solder,solder,p072v_1,Casting
solder,solder,p080v_1,Founders of small works  of tin
solder,solder,p092r_1,Sand Mixture easy to melt
solder,solder,p092r_2,Molding hollow on one side and in relief on the other
solder,solder,p092v_3,Mixture
solder,solder,p099r_3,Bell handles
solder,solder,p102v_3,Cast
solder,solder,p103v_2,Cast
solder,solder,p107r_1,Catching lizards and snakes
solder,solder,p116r_4,A way to grind enamel gold very delicate gold rose leaves and others
solder,solder,p117v_1,For making the ashes of flowers and plants leave molds
solder,solder,p121v_2,Silver for casting
solder,solder,p123r_1, A means di far correr lotnegra
solder,solder,p131v_1,When the cast of tin or lead becomes porous
solder,solder,p134v_3,Secret for soldering gold and silver in small works
solder,solder,p138v_2,Gold cast very thinly
solder,solder,p141r_1,Molding a crayfish
solder,solder,p149v_2,Gold solder
solder,solder,p150v_1,Molding hollow
solder,solder,p152v_1,Repairing cast things
solder,solder,p154r_3,Sweetening silver
solder,solder,p154v_3,The casting of silver
solder,solder,p154v_5,Strawberries
solder,solder,p155r_1,Molding a rose
solder,solder,p155v_1,Rose
solder,solder,p156v_1,Molding a fly
solder,solder,p157r_1,A means for goldsmiths for molding hollow
solder,solder,p159v_2,Carnation
solder,solder,p160v_2,Delicate work of gold or of silver
solder,solder,p170r_6,Cleaning closed molds
solder,solders,p154v_5,Strawberries
solder,solders,p155v_1,Rose
solder,very base solder,p147v_1,+Cast of copper alloyed with ☾, which is like very base solder / ard and old K and some R out of xii
plate,plates,p028v_1,Pewterers
plate,plates of copper,p139r_1,Casts of lead and tin
plate,iron plates,p151v_1,Wheat oil
plate,iron plates,p167r_1,Petards
plate,plates of wax, cork, &amp; wood,p167r_1,Petards
jelly,jelly,p029r_1,Stucco for molding
bread,bread,p029r_1,Stucco for molding
bread,bread,p041r_03,Sand
bread,bread,p041r_04,Ducks
bread,bread,p048r_3,Excellent mustard
bread,bread,p114r_1,Second cast
bread,bread,p129v_1,Animals dried in the oven for a long time
bread,bread,p140v_2,Molding and shrinking a large figure
bread,sweet bread,p054v_2,For making a horse follow
bread,hot bread,p066v_1,For preventing teats from swelling d or to diminish overly large ones
starch,starch,p029v_2,Layer of burnished gold on paper
starch,starch,p035v_2,For transmuting grain from one vessel to another
starch,starch,p113r_1,Tempering the sand and molding the first cast
starch,wheat starch,p020v_1,For whitening the face
starch,wheat starch,p126r_1,Molding fruits and animals in sugar
starch,wheat starch from england,p163r_1,Perfumer
hazelnut,hazelnuts,p029v_6,Dragon’s blood
tincture,tincture,p031r_2,Colored waters
quick-lime,quick-lime,p031v_2,Brushes
shale,shale,p031v_4,Painting on glass
rocaille,rocaille,p031v_4,Painting on glass
rocaille,rocaille,p032v_2,Glassworker
rocaille,rocaille,p037v_2,Glassworker
cocon,cocon,p032r_3,For layering gold in distemper
coppera,copperas,p032v_1,Mat maker
coppera,copperas,p075r_4,For making aquafortis
coppera,copperas,p077v_2,Another varnish
coppera,copperas,p079r_1,Making gray wood
coppera,copperas,p083v_1,A way for molding excellently with water
coppera,green copperas,p075v_1,For making gray wood
coppera,white copperas,p077v_1,Another approved varnish
coppera,white copperas,p079r_2,For making water for disease of the eyes
tint,tint,p032v_1,Mat maker
litharge,litharge,p032v_2,Glassworker
litharge,litharge,p038v_1,Black color for dyeing
litharge,litharge,p161r_1,Preparation of sand for frames
wicker,wicker,p033r_2,XFor relighting an extinguished candle between your hands without blowing
saliva,saliva,p033v_1,For making it seem that to someone that he has a piece of silver on his forehead
saliva,saliva,p056v_1,Painter
saliva,saliva,p114r_1,Second cast
saliva,saliva,p134v_3,Secret for soldering gold and silver in small works
saliva,saliva,p167r_1,Petards
blood,blood,p033v_2,For making blood or wine issue from someone’s forehead or from a wall
blood,blood,p117v_5,Blood of snakes
blood,dragon’s blood,p007r_3,Doublets
blood,dragon’s blood,p029v_6,Dragon’s blood
blood,dragon’s blood,p038v_2,Against nose bleed and for dyeing
blood,dragon’s blood,p040v_1,Cross of the commanders of Malta
blood,dragon’s blood,p098r_1,Varnish for lutes
blood,dragon’s blood,p102v_1,Painting on crystal or glass
blood,dragon’s blood,p165r_5,Dragon’s blood
blood,darker dragon’s blood,p029v_6,Dragon’s blood
blood,blood of snakes,p117v_5,Blood of snakes
air,air,p033v_2,For making blood or wine issue from someone’s forehead or from a wall
quicklime,quicklime,p035r_3,For boiling an egg in cold water without fire
quicklime,quicklime,p050r_1,Keeping fruit for the entire year
quicklime,quicklime,p055v_1,Another for waters
quicklime,quicklime,p073r_1,For making blue varnish
quicklime,quicklime,p073r_3,For ridding bone or horn of grease
quicklime,quicklime,p149r_1,Softening iron and rendering it very soft
quicklime,finely pulverized quicklime,p093r_5,Sand
quicklime,good quicklime,p120v_2,Anatomy
ember,embers,p035r_4,For making rabbits come out of a burrow
arum,arum,p035v_1,For preventing someone from eating a foodstuff
foodstuff,foodstuff,p035v_1,For preventing someone from eating a foodstuff
calamine,calamine,p036v_1,Founder
calamine,calamine,p040v_2,Latten and calamine
calamine,calamine,p116v_3,Cast for copper and latten
calamine,calamine,p136v_1,For casting in latten
calamine,calamine,p147v_4,Cast of latten
calamine,fresh calamine,p136v_1,For casting in latten
calamine,pulverized calamine, raw &amp; pure,p147v_4,Cast of latten
saltworth,saltworth,p036v_3,Glassworkers’ glass
preserf,preserves,p037r_2,Medicine for the stomach which heats it and unstops the liver
seed,seeds,p037v_1,Gardener
seed,quince seeds,p016v_1,Against Go
seed,quince seeds,p066v_1,For preventing teats from swelling d or to diminish overly large ones
seed,female silkworm seeds,p052r_1,The work done in Algiers
grease,grease,p037v_2,Glassworker
grease,grease,p069r_2,Sand
grease,grease,p118v_1,Casting in frames
grease,grease,p159v_1,Cleaning files
arène,arène,p037v_3,Yellow Amber
amber,amber,p037v_3,Yellow Amber
amber,amber,p038r_4,Amber
amber,amber,p071r_1,Amber
amber,amber,p101r_1,Topaz
amber,amber,p163r_1,Perfumer
amber,yellow amber,p037v_3,Yellow Amber
amber,transparent amber,p038r_4,Amber
amber,very pulverized yellow amber,p101v_3,Varnish
amber,white amber,p163r_1,Perfumer
gemstone,gemstones,p038r_1,Sapphire
gemstone,gemstones,p100r_3,Gemstones
gemstone,gemstones,p100v_1,Gemstones
gemstone,gemstones,p101r_1,Topaz
taffer,taffer,p038r_1,Sapphire
emery,emery,p038r_3,Sapphire
emery,emery,p038r_4,Amber
emery,emery,p094r_1,Furbisher
emery,emery,p126v_3,Plants difficult to burn in the noyau
aquamarine,aquamarines,p038r_3,Sapphire
manganese,manganese,p038r_4,Amber
fir,fir,p038r_4,Amber
willow,willow,p038r_4,Amber
lye,lye,p038r_4,Amber
lye,lye,p039v_3,Tracing some history on glass
lye,lye,p044v_1,Horsehair sieves
lye,lye,p051r_2,Cutters of printing plates
lye,lye,p157r_3,Cleaning and degreasing your works cast from tin and others
lye,lye of lime,p038v_1,Black color for dyeing
lye,lye of quicklime,p038v_1,Black color for dyeing
lye,good lye,p051r_2,Cutters of printing plates
dung,dung,p038r_4,Amber
dung,dung,p041r_1,Earth for casting, for founders
dung,dung,p052r_1,The work done in Algiers
dung,dung,p056v_1,Painter
dung,dung,p076r_1,For making wood green
dung,dung,p085r_1,Green varnish for medals of copper
dung,dung,p127v_1,Founders’ earth
dung,dry horse dung,p010v_3,For cleaning gold leaf applied to iron
dung,horse dung,p015r_2,Foundry casting
dung,horse dung,p030r_2,Pewterer
dung,horse dung,p041r_1,Earth for casting, for founders
dung,horse dung,p056r_1,Excellent tempering bath for cuirass bodies
dung,horse dung,p063v_5,Flanders blue
dung,horse dung,p078r_3,For making green trwood
dung,horse dung,p142v_3,Lute for luting your molds
dung,horse dung,p149r_1,Softening iron and rendering it very soft
dung,pigeon dung,p031r_1,New vine
dung,pigeon dung,p056r_1,Excellent tempering bath for cuirass bodies
dung,dung of the ewe,p041v_2,Sheared ewes
dung,cow dung,p063v_5,Flanders blue
dung,burnt horse dung,p083r_5,Another
soot,soot,p038r_4,Amber
soot,soot,p067v_1,Files
soot,grey soot from the furnace of the silversmiths,p083r_1,Sand for lead
soot,grey soot of locksmiths,p083r_1,Sand for lead
bone,bones,p038r_4,Amber
bone,bones,p072v_1,Casting
bone,bones,p091r_2,Molding with cuttlefish bone
bone,bones,p126v_3,Plants difficult to burn in the noyau
bone,bones,p127v_1,Founders’ earth
bone,bones,p145r_2,Cuttlefish bone
bone,bones,p152r_1,Molding a rat
bone,bones,p157r_1,A means for goldsmiths for molding hollow
bone,bones,p157v_2,Molding a bird
bone,bone,p053r_6,Casting of lead and copper
bone,bone,p073r_3,For ridding bone or horn of grease
bone,bone,p078v_3,For making bone or horn green
bone,bone,p083r_2,Sand for copper medals
bone,bone,p085v_4,Experimented sands
bone,bone,p091r_2,Molding with cuttlefish bone
bone,bone,p145r_2,Cuttlefish bone
bone,bone,p157v_2,Molding a bird
bone,cuttlefish bone,p015v_1,Tablets
bone,cuttlefish bone,p053r_3,Casting of lead
bone,cuttlefish bone,p072v_1,Casting
bone,cuttlefish bone,p091r_2,Molding with cuttlefish bone
bone,cuttlefish bone,p139r_1,Casts of lead and tin
bone,cuttlefish bone,p145r_2,Cuttlefish bone
bone,spongy bone,p053r_6,Casting of lead and copper
bone,burnt bones of the feet of oxen,p058v_1,Blacks
bone,bones of the foot of oxen for sand,p067v_2,Bones of the foot of oxen for sand
bone,human bones,p069r_2,Sand
bone,sheep foot bones,p069r_2,Sand
bone,burnt bone,p083r_2,Sand for copper medals
bone,burnt bone,p084v_4,Sand for lead, the most excellent of all, for high and low reliefs
bone,bone of oxen feet, very burned &amp; pulverized,p084v_1,Sand
bone,pulverized bone,p085v_4,Experimented sands
bone,bone of the foot of oxen,p089r_1,Sand of burnt ox bones and rock salt
bone,bone of hart,p109r_1,Modeling in wax
bone,burnt bones,p115r_2,Animal after release
bone,calcined bones of the animal,p117v_1,For making the ashes of flowers and plants leave molds
bone,animal bones,p126v_3,Plants difficult to burn in the noyau
bone,thick bones,p137v_1,Tempering sand for molds of flat medals
bone,white bones,p141r_1,Molding a crayfish
bone,biggish bones,p152r_1,Molding a rat
bone,cuttlefish bones,p157r_1,A means for goldsmiths for molding hollow
bone,ox foot bone,p158v_1,Colors for green leaves
sorrel,sorrel,p038v_2,Against nose bleed and for dyeing
sorrel,sorrel,p040r_1,Dye
cochineal,cochineal,p038v_6,Scarlets
borax,borax,p039r_1,Goldsmith
borax,borax,p106r_2,Making gold run for casting
borax,borax,p120r_2,Sand for casting in gold
borax,borax,p123r_1, A means di far correr lotnegra
borax,borax,p128r_1,Casting in silver and gold
borax,borax,p134v_1,For making ☀ run
borax,borax,p134v_3,Secret for soldering gold and silver in small works
borax,borax,p135v_1,Casting in ☼
borax,ground borax,p128r_1,Casting in silver and gold
wool,wool,p039r_2,Pastel woad
